3.3017,2.0985,0.05704,0.17544
6.3686,1.8857,0.052169,0.12281
7.4725,1.3876,0.077575,0.14035
8.4264,1.1366,0.058533,0.087719
2.883,0.4003,0.055889,0.12281
6.2101,2.5314,0.05995,0.19298
6.3022,1.692,0.031728,0.17544
6.5424,2.3482,0.05057,0.19298
5.5072,1.2717,0.090514,0.087719
7.373,1.1964,0.064611,0.070175
6.6663,1.4829,0.057865,0.087719
7.5416,1.0304,0.069111,0.070175
7.3982,0.97282,0.062443,0.087719
7.4678,1.5066,0.060586,0.087719
6.7631,1.4161,0.060088,0.070175
6.9447,1.2423,0.063912,0.087719
3.7724,5.8403,0.05175,0.26316
6.4212,1.9156,0.032226,0.21053
3.8485,4.7315,0.080848,0.21053
6.1884,1.8677,0.032993,0.14035
6.0662,2.1604,0.062415,0.15789
4.5686,2.5734,0.10264,0.19298
5.9328,1.5725,0.068798,0.070175
2.5074,0.86819,0.097843,0.12281
6.3256,1.7356,0.065194,0.087719
7.0546,1.4487,0.066421,0.10526
4.486,0.24593,0.038937,0.24561
7.0922,1.4059,0.06379,0.087719
7.2527,1.2515,0.069041,0.070175
6.7622,1.2385,0.067762,0.087719
6.9111,1.3331,0.067352,0.087719
7.5094,1.3363,0.057047,0.087719
6.507,1.4135,0.070644,0.087719
7.1604,1.4382,0.061723,0.087719
4.9675,15.37,0.094669,0.087719
4.7815,0.6592,0.044145,0.087719
6.682,1.4121,0.060762,0.070175
2.4418,34.082,0.059374,0.19298
6.7116,2.4792,0.030177,0.19298
6.269,1.7394,0.032929,0.19298
6.7294,2.4406,0.053034,0.14035
5.8733,2.1425,0.045583,0.12281
6.6053,2.1746,0.047526,0.15789
7.7488,2.1516,0.070299,0.10526
6.3651,2.3335,0.064544,0.19298
6.4219,2.2563,0.062899,0.19298
6.2423,2.5221,0.041385,0.21053
5.6521,2.048,0.056137,0.17544
5.7424,2.7798,0.056882,0.14035
5.6654,1.6658,0.05878,0.21053
6.1694,2.4676,0.046466,0.17544
5.8015,2.2759,0.062728,0.22807
5.0709,1.5853,0.063209,0.15789
5.9653,1.638,0.035035,0.2807
5.1726,1.5524,0.063057,0.12281
9.1731,0.90904,0.027822,0.36842
8.6113,2.8659,0.015459,0.31579
4.9646,1.569,0.068729,0.14035
8.034,0.87248,0.024102,0.42105
5.0345,1.6367,0.068437,0.14035
8.6997,0.92586,0.02647,0.38596
8.4898,3.0342,0.016094,0.31579
5.1386,1.4962,0.069342,0.14035
8.9147,0.83381,0.024646,0.31579
5.2715,1.527,0.058626,0.15789
5.3374,1.5962,0.06009,0.14035
5.3901,1.7406,0.055779,0.15789
9.1022,0.97247,0.021078,0.35088
7.8691,3.3296,0.023196,0.31579
5.264,1.7655,0.058195,0.14035
6.6683,2.174,0.033058,0.24561
9.6117,3.6907,0.010885,0.35088
5.2486,2.0101,0.05896,0.15789
7.5907,3.4297,0.019386,0.29825
5.3374,1.6841,0.051359,0.14035
3.4405,0.19894,0.042098,0.29825
5.4466,1.6774,0.05414,0.15789
5.4131,1.5326,0.055654,0.14035
5.2074,1.6238,0.057098,0.14035
5.3356,1.7002,0.056662,0.14035
9.0369,0.9881,0.019145,0.36842
8.2048,3.9267,0.017588,0.31579
5.5544,1.9518,0.045051,0.15789
7.2636,3.3949,0.027363,0.35088
5.4604,1.7484,0.053992,0.15789
7.7405,1.0417,0.032386,0.26316
8.5823,3.3973,0.010971,0.31579
0.50789,5.6756,0.28312,0.17544
5.1635,1.7275,0.058164,0.14035
7.7214,6.3783,0.012929,0.42105
8.0253,3.5443,0.020401,0.36842
5.4328,1.8204,0.051835,0.15789
9.2844,3.2042,0.023954,0.40351
5.1427,1.6466,0.057445,0.14035
9.4351,3.2345,0.022553,0.38596
0.78181,0.0059837,0.15,0.22807
5.2577,1.5587,0.057652,0.15789
5.2379,1.6593,0.060232,0.14035
5.5008,1.7888,0.052867,0.14035
5.464,1.7127,0.051449,0.15789
5.3711,1.6549,0.050869,0.14035
0.93945,1.6491,0.091013,0.14035
5.505,1.8388,0.05046,0.14035
9.2529,0.44362,0.010005,0.19298
7.7192,1.2575,0.031551,0.19298
8.1867,3.3985,0.017842,0.33333
8.9058,1.0679,0.027888,0.22807
0.45936,1.4026,0.15967,0.19298
5.387,2.8436,0.048097,0.14035
7.9392,3.6515,0.023037,0.36842
5.4885,1.81,0.05231,0.14035
5.4742,1.7718,0.056131,0.14035
5.5323,1.72,0.053265,0.14035
5.547,1.983,0.05383,0.15789
5.4281,1.9422,0.053358,0.15789
5.5873,1.7562,0.052326,0.15789
5.4637,1.6624,0.059917,0.14035
5.1553,1.7448,0.063546,0.14035
5.0374,1.6998,0.056321,0.14035
5.2806,1.7746,0.055727,0.15789
5.2328,1.6635,0.065179,0.14035
5.232,1.5521,0.06647,0.14035
10.146,0.81916,0.008594,0.12281
5.2402,1.5439,0.066105,0.14035
5.3191,1.5881,0.061261,0.14035
5.1641,1.6232,0.062228,0.15789
5.1263,1.6544,0.063353,0.14035
5.0068,1.5807,0.065317,0.14035
4.924,1.4471,0.072143,0.14035
4.94,1.4942,0.068242,0.14035
4.9556,1.5552,0.067151,0.14035
4.9984,1.5401,0.064155,0.14035
4.9659,1.5533,0.064278,0.14035
4.9751,1.5534,0.06755,0.14035
4.8487,1.4739,0.072544,0.14035
4.8389,1.443,0.073659,0.12281
4.8587,1.4755,0.076325,0.14035
4.9975,1.5841,0.067057,0.15789
4.9558,1.5695,0.066245,0.15789
4.9645,1.5503,0.071644,0.14035
4.7911,1.4549,0.074439,0.12281
4.9774,1.5074,0.069981,0.14035
4.8239,1.5423,0.070986,0.14035
4.9503,1.5508,0.070427,0.15789
4.9038,1.4995,0.068261,0.14035
4.8931,1.4972,0.073655,0.14035
4.8949,1.5191,0.070235,0.14035
4.9531,1.4935,0.073064,0.14035
4.944,1.5701,0.071725,0.14035
4.9981,1.5008,0.06501,0.14035
4.8616,1.4719,0.071961,0.14035
5.0317,1.4614,0.069138,0.14035
4.9565,1.4614,0.073834,0.14035
4.9697,1.5044,0.071041,0.14035
4.9469,1.5309,0.067751,0.14035
5.1121,1.5527,0.064949,0.15789
4.9733,1.5619,0.06793,0.15789
4.8293,1.4797,0.076246,0.14035
4.9286,1.499,0.077411,0.14035
4.8636,1.5106,0.072695,0.14035
4.9345,1.5268,0.072831,0.14035
4.9897,1.603,0.070894,0.15789
4.9135,1.577,0.070442,0.15789
4.8334,1.5336,0.073457,0.12281
4.9004,1.5051,0.075706,0.14035
4.9382,1.5365,0.077331,0.14035
4.9923,1.595,0.066,0.15789
4.9919,1.5858,0.065388,0.15789
4.9422,1.5094,0.075397,0.15789
4.9613,1.4789,0.071393,0.14035
4.8177,1.5148,0.074947,0.12281
4.9133,1.5878,0.073001,0.14035
5.0629,1.5552,0.063528,0.14035
4.4378,1.7137,0.07477,0.14035
4.8946,1.497,0.070696,0.12281
4.9391,1.5209,0.067973,0.14035
4.8634,1.4542,0.078469,0.14035
4.8188,1.5128,0.075995,0.12281
4.7157,1.508,0.077424,0.12281
4.8964,1.5437,0.068892,0.14035
4.7783,1.3905,0.07922,0.14035
4.9673,1.32,0.070829,0.14035
4.8686,1.3689,0.076905,0.12281
4.8099,1.4466,0.073705,0.12281
4.9516,1.5562,0.071116,0.14035
5.1424,1.5496,0.066187,0.15789
5.0801,1.5629,0.068388,0.14035
4.8564,1.3656,0.074347,0.12281
4.9704,1.405,0.074333,0.14035
4.9764,1.4465,0.071508,0.14035
4.9285,1.4598,0.069812,0.14035
4.8882,1.485,0.073075,0.14035
5.0975,1.5573,0.068551,0.14035
5.0885,1.4824,0.069115,0.14035
4.9407,1.4541,0.073114,0.14035
7.5335,1.0056,0.026755,0.2807
5.0523,1.5373,0.064884,0.14035
5.2125,1.5714,0.059477,0.14035
5.3346,1.5776,0.061921,0.15789
5.3784,1.5705,0.064323,0.15789
5.4085,1.5399,0.066077,0.14035
5.5575,1.6858,0.061309,0.14035
5.5278,1.6851,0.058842,0.15789
5.2396,1.696,0.064928,0.14035
5.6538,1.7472,0.054164,0.15789
5.6787,1.9378,0.051442,0.15789
5.5239,1.9693,0.054319,0.15789
5.6274,1.9365,0.052259,0.14035
5.4741,1.9262,0.055518,0.15789
5.419,1.8608,0.060973,0.15789
5.5312,2.0512,0.053433,0.15789
5.3788,1.9634,0.055197,0.14035
5.4753,2.0438,0.053378,0.15789
5.3079,1.909,0.056603,0.14035
5.4953,1.9164,0.056311,0.15789
5.3962,1.9478,0.055758,0.15789
5.4873,2.1275,0.051253,0.15789
5.3856,1.8743,0.056924,0.15789
5.4943,2.1028,0.05164,0.15789
5.3767,2.0933,0.0552,0.14035
5.5137,1.9538,0.053039,0.15789
5.4759,1.829,0.056286,0.15789
5.3818,2.026,0.055481,0.14035
5.6993,2.08,0.050643,0.17544
5.3888,2.0113,0.055994,0.15789
5.3684,1.8389,0.060278,0.15789
5.4178,1.76,0.060158,0.15789
5.2761,1.9477,0.059127,0.14035
5.5775,1.9987,0.054617,0.15789
5.5785,1.8741,0.055314,0.15789
5.5951,2.0257,0.053816,0.15789
5.414,1.859,0.058479,0.14035
5.5124,1.7961,0.058715,0.14035
5.3155,1.8254,0.058705,0.14035
5.4226,1.9674,0.056056,0.14035
5.6151,1.9481,0.054618,0.15789
5.4746,1.8376,0.060014,0.15789
5.4997,1.7745,0.059793,0.14035
5.5309,1.8194,0.057041,0.15789
5.3882,1.828,0.060438,0.15789
5.5649,1.9725,0.055301,0.15789
5.444,1.8496,0.057946,0.15789
5.5811,1.7224,0.060051,0.15789
5.3329,1.7385,0.060994,0.14035
5.4147,1.7639,0.0619,0.15789
5.3219,1.7208,0.065294,0.14035
5.3168,1.7307,0.060828,0.15789
5.2871,1.6462,0.062494,0.15789
5.2335,1.5764,0.068396,0.14035
5.0931,1.4959,0.076742,0.14035
5.1059,1.4788,0.070517,0.14035
5.0199,1.5636,0.074912,0.14035
6.3925,0.5765,0.06437,0.24561
3.9634,1.864,0.12144,0.12281
3.8343,1.6564,0.13279,0.052632
3.5023,1.697,0.28881,0.15789
3.5711,1.3728,0.24187,0.087719
4.2174,1.3029,0.14862,0.087719
3.6233,1.6662,0.14891,0.087719
5.4285,1.9711,0.115,0.2807
4.4787,1.7123,0.24991,0.070175
4.9362,1.9362,0.13668,0.087719
5.3728,1.947,0.10026,0.087719
4.9417,1.8618,0.12572,0.19298
5.0822,1.7796,0.10352,0.12281
4.1811,1.7944,0.15885,0.10526
6.231,0.56639,0.067055,0.24561
4.6354,1.7818,0.15865,0.087719
3.8672,1.6559,0.18629,0.12281
4.6221,1.8864,0.28122,0.052632
4.9776,1.8164,0.11704,0.12281
4.8932,1.9692,0.28321,0.21053
5.4757,1.9016,0.085984,0.19298
4.5415,1.8942,0.38686,0.12281
4.8549,1.7633,0.11748,0.26316
4.5842,1.513,0.12277,0.17544
6.6745,0.58385,0.043579,0.24561
4.9249,1.8653,0.22122,0.12281
4.9536,1.9143,0.1529,0.21053
5.0168,1.8021,0.14637,0.17544
4.8585,1.8153,0.10049,0.070175
4.5236,1.7287,0.18581,0.070175
5.5084,2.0003,0.12011,0.22807
5.1402,1.899,0.11817,0.15789
3.957,1.6223,0.237,0.070175
2.3696,0.54156,0.37759,0.12281
2.169,0.63046,0.35112,0.14035
3.1224,1.4613,0.17932,0.10526
4.2511,1.7428,0.072352,0.10526
4.4458,1.7132,0.21039,0.10526
2.6136,1.255,0.18749,0.14035
2.764,1.2404,0.15215,0.14035
2.6616,1.1359,0.22815,0.070175
2.9425,1.4906,0.25393,0.10526
4.436,1.6499,0.10129,0.10526
3.3968,1.4754,0.23064,0.10526
3.4429,1.5384,0.21269,0.070175
4.1538,1.6354,0.15941,0.12281
4.0548,1.6068,0.25419,0.12281
4.4262,1.6365,0.20236,0.070175
5.6018,2.1517,0.11946,0.22807
5.6068,2.1391,0.17715,0.12281
4.7667,1.7876,0.1726,0.12281
2.7669,1.2249,0.15341,0.12281
2.2197,0.92221,0.49864,0.12281
3.6006,1.6398,0.25768,0.10526
4.3961,1.342,0.11406,0.10526
4.4061,1.8167,0.24202,0.17544
2.8445,0.9869,0.19799,0.12281
2.4655,0.79657,0.22937,0.12281
2.266,0.57197,0.29099,0.087719
3.2213,1.3184,0.21412,0.14035
3.1866,1.3656,0.15059,0.10526
4.4376,1.6466,0.084572,0.10526
3.6285,1.4654,0.25752,0.12281
3.8732,1.5034,0.13667,0.087719
3.9669,1.3678,0.13975,0.12281
2.6524,1.0943,0.41702,0.087719
4.0766,1.5584,0.1931,0.10526
4.2831,1.5059,0.10314,0.12281
3.8603,1.4814,0.29863,0.14035
3.6834,1.3802,0.17323,0.10526
3.8541,1.4522,0.14824,0.15789
3.7281,1.1545,0.19971,0.070175
3.3724,1.528,0.16033,0.087719
4.7651,1.794,0.14953,0.19298
4.8695,1.741,0.20179,0.10526
4.5755,1.5869,0.094885,0.10526
3.5662,1.3125,0.20089,0.10526
3.7672,1.7247,0.12552,0.10526
4.754,1.706,0.23518,0.14035
4.2192,1.6662,0.32047,0.087719
4.4882,1.6749,0.18836,0.12281
3.584,1.6222,0.13671,0.14035
5.1168,1.8657,0.22287,0.052632
4.7284,1.8464,0.19865,0.087719
5.06,1.963,0.22709,0.10526
5.045,1.9493,0.14458,0.12281
4.3344,1.58,0.21507,0.087719
4.6767,1.5983,0.10766,0.15789
4.2985,1.5474,0.18609,0.070175
4.7783,1.6702,0.32026,0.087719
4.779,1.7105,0.25649,0.087719
4.0882,1.6485,0.19785,0.10526
4.2805,1.5425,0.17106,0.12281
3.7997,1.6527,0.19321,0.15789
4.473,1.8442,0.28639,0.17544
4.7844,1.8094,0.14657,0.12281
4.2241,1.5962,0.14228,0.14035
4.3426,1.5932,0.11579,0.14035
3.918,1.5123,0.1667,0.10526
3.7782,1.3339,0.15128,0.14035
2.4417,1.2915,0.25711,0.087719
3.7005,1.5822,0.44191,0.14035
3.9084,1.4754,0.21151,0.10526
4.6132,1.641,0.18332,0.070175
4.4739,1.5569,0.11092,0.19298
4.1529,1.3424,0.29143,0.12281
3.6465,1.4567,0.21331,0.087719
2.234,1.0906,0.40622,0.21053
